class,split,dosya_adi,hedef_adi,image_path,avg_hash,phash
Class5,Test,0234.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0234.PNG,dd6878e4e8f8f0e0,c9b9d89b3ef68880
Class5,Test,0235.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0235.PNG,dd6878e0e8f8f0e0,c998d89b3ef68981
Class5,Test,0236.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0236.PNG,dd6878e4e9f8f0e0,c998d8d93ef69c80
Class5,Test,0237.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0237.PNG,dd6879e0e9f8f0e0,c998d8db3ef68980
Class5,Test,0238.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0238.PNG,dd6878e4e9f8f0e0,c999d89936f69981
Class5,Test,0239.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0239.PNG,dd6878e4e8f8f0e0,c1b8d8db36f688c1
Class5,Test,0240.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0240.PNG,dd6879e4e9f8f0e0,c9b8d89b3ef68881
Class5,Test,0241.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0241.PNG,dd6878e0e8f8f0e0,c1b9d8db36f68881
Class5,Test,0242.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0242.PNG,dd6878e0e9f8f0e0,c198d8b93ef689c1
Class5,Test,0243.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0243.PNG,dd6878e4e9f8f0e0,c199d8d93ef68981
Class5,Test,0244.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0244.PNG,dd6878e0e8f8f0e0,c1b8d8fb36f68881
Class5,Test,0245.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0245.PNG,dd6878e4e9f8f0e0,c998d89b3ef69881
Class5,Test,0246.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0246.PNG,dd6879e4e9f8f0e0,c998d8db3ef69880
Class5,Test,0247.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0247.PNG,dd6878e4e8f8f0e0,c999d8db36f68881
Class5,Test,0248.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0248.PNG,dd6878e0e8f8f0e0,c1b8d8db3ef68881
Class5,Test,0249.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0249.PNG,dd6879e4e8f8f0e0,c198d8db3ef68981
Class5,Test,0250.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0250.PNG,dd6878e0e9f8f0e0,c9b9d89b36f68881
Class5,Test,0251.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0251.PNG,dd6878e0e9f8f0e0,c998da993ef68981
Class5,Test,0252.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0252.PNG,dd6879e0e9f8f0e0,c998d8db36f68981
Class5,Test,0253.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0253.PNG,dc6878e0e8f8f0e0,c999d8db36f68881
Class5,Test,0254.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0254.PNG,dd6878e4e9f8f0e0,c9b9d89b36f68881
Class5,Test,0255.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0255.PNG,dd6879f0e8f8f0e0,c998d8fb36f69880
Class5,Test,0256.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0256.PNG,fd6879e0e8f8f0e0,c998d8db36f688c1
Class5,Test,0257.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0257.PNG,dd6878e0e9f8f0e0,c199d8db36f68981
Class5,Test,0258.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0258.PNG,dd6879e0e9f8f0e0,c1b9d89b36f68981
Class5,Test,0259.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0259.PNG,dc6878e0e8f8f0e0,c199dad936f68981
Class5,Test,0260.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0260.PNG,dc6878e0e8f8f0e0,c9b9d8d936f68980
Class5,Test,0261.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0261.PNG,dd6878e4e8f8f0e0,c9b8d8d936f68981
Class5,Test,0262.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0262.PNG,dd6879e4e9f8f0e0,c1b8d8d936f699c0
Class5,Test,0263.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0263.PNG,dd6879f0e8f8f0e0,c9b8d8db3ef68880
Class5,Test,0264.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0264.PNG,dd6879e0e8f8f0e0,c1b8d8d93ef68981
Class5,Test,0265.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0265.PNG,dd6878e0e8f8f0e0,c999d8d936f68981
Class5,Test,0266.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0266.PNG,dd6878f0e9f8f0e0,c999d8db3ef68880
Class5,Test,0267.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0267.PNG,dd6878e4e9f8f0e0,c198d8d93ef689c1
Class5,Test,0268.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0268.PNG,dd6879e0e8f8f0e0,c998d8db36f688c1
Class5,Test,0269.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0269.PNG,dd6878e4e8f8f0e0,c198d8db36f699c0
Class5,Test,0270.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0270.PNG,dd6879e4e9f8f0e0,c998d8db3ef68881
Class5,Test,0271.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0271.PNG,dd6878e0e8f8f0e0,c9b8d89b36f689c0
Class5,Test,0272.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0272.PNG,dd6878e0e8f8f0e0,c198d8db3ef68981
Class5,Test,0273.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0273.PNG,dd6879e0e8f8f0e0,c198d8fb3ef68881
Class5,Test,0274.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0274.PNG,dd6879e0e8f8f0e0,c198d8db3ef688c1
Class5,Test,0275.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0275.PNG,dd6878e0e8f8f0e0,c999d8db3ef68880
Class5,Test,0276.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0276.PNG,dd6878e4e8f8f0e0,c999d89b36f68981
Class5,Test,0277.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0277.PNG,dd6879e0e9f8f0e0,c1b8d8993ef689a1
Class5,Test,0278.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0278.PNG,fd6878e4e9f8f0e0,c199d89b3ef688c1
Class5,Test,0279.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0279.PNG,dd6879e4e9f8f0e0,c998d8db36f68981
Class5,Test,0280.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0280.PNG,dd6878e4e8f8f0e0,c198d8d93ef689c1
Class5,Test,0281.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0281.PNG,dd6878e0e9f8f0e0,c199d8d936f69981
Class5,Test,0282.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0282.PNG,fd6879f0e9f8f0e0,c198da9b36f689c1
Class5,Test,0283.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0283.PNG,dd6878e0e8f8f0e0,c998d8db3ef68881
Class5,Test,0284.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0284.PNG,dd6878e0e8f8f0e0,c999d8db36f68881
Class5,Test,0285.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0285.PNG,dd6878e0e8f8f0e0,c198dadb36f68981
Class5,Test,0286.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0286.PNG,dd6878e0e9f8f0e0,c998d89b3ef688c1
Class5,Test,0287.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0287.PNG,dd6879e4e8f8f0e0,c1b8d8fb36f68881
Class5,Test,0288.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0288.PNG,dd6878e4e9f8f0e0,c999d8993ef68981
Class5,Test,0289.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0289.PNG,dd6878e4e8f8f0e0,c1b8dad93ef68881
Class5,Test,0290.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0290.PNG,dd6879f0e8f8f0e0,c1b8d8db36f688c1
Class5,Test,0291.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0291.PNG,dd6878e0e9f8f0e0,c9b8d8db36f68881
Class5,Test,0292.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0292.PNG,dd6878e4e9f8f0e0,c199d8d936f689c1
Class5,Test,0293.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0293.PNG,dd6878e0e8f8f0e0,c199d89b3ef68981
Class5,Test,0294.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0294.PNG,fd6878e0e9f8f0e0,c198d8db3ef688c1
Class5,Test,0295.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0295.PNG,fd6878e0e9f8f0e0,c198d8db3ef688c1
Class5,Test,0296.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0296.PNG,dd6878f4e8f8f0e0,c198d8db36f689c1
Class5,Test,0297.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0297.PNG,dd6878e4e9f8f0e0,c9b8da993ef68c80
Class5,Test,0298.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0298.PNG,dd6878e4e9f8f0e0,c1b9d89b3ef68881
Class5,Test,0299.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0299.PNG,dd6879e0e9f8f0e0,c1b8d8db3ef68881
Class5,Test,0300.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0300.PNG,dd6878e4e9f8f0e0,c1b8d8d93ed69981
Class5,Test,0301.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0301.PNG,dd6878e0e9f8f0e0,c998d8db36f688c1
Class5,Test,0302.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0302.PNG,dd6878e4e8f8f0e0,c998dadb3ef68880
Class5,Test,0303.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0303.PNG,dd6878e0e9f8f0e0,c1b8d8bb36f68981
Class5,Test,0304.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0304.PNG,dd6879f4e8f8f0e0,c1b8d8fb3ef68880
Class5,Test,0305.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0305.PNG,dd6878e0e9f8f0e0,c998d8d93ef69980
Class5,Test,0306.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0306.PNG,fd6879f4e8f8f0e0,c198d8db3ef688c1
Class5,Test,0307.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0307.PNG,fd6879e4e9f8f0e0,c999d8d936f68981
Class5,Test,0308.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0308.PNG,dd6871e0e9f8f0e0,c1b8d89b3ef688e0
Class5,Test,0309.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0309.PNG,dd6879e4e9f8f0e0,c199d8d93ef68981
Class5,Test,0310.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0310.PNG,dd6879e0e9f8f0e0,c9b0d8db3ef68980
Class5,Test,0311.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0311.PNG,dd6878e4e8f8f0e0,c1b8d8bb36f688a1
Class5,Test,0312.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0312.PNG,dd6879e0e9f8f0e0,c1b8d8d93ef68981
Class5,Test,0313.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0313.PNG,dd6879e4e9f8f0e0,c9b8d8bb36f688a0
Class5,Test,0314.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0314.PNG,dd6878e4e9f8f0e0,c9b8d8db36f68881
Class5,Test,0315.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0315.PNG,dd6878e0e8f8f0e0,c999d89b3ef68881
Class5,Test,0316.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0316.PNG,dd6879e0e8f8f0e0,c9b8d8bb3ef68880
Class5,Test,0317.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0317.PNG,dd6879e4e8f8f0e0,c9b8d89b36f689a0
Class5,Test,0318.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0318.PNG,dd6879e4e8f8f0e0,c198d8db3ef688c1
Class5,Test,0319.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0319.PNG,dd6878e4e9f8f0e0,c9b8d8bb3ef68880
Class5,Test,0320.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0320.PNG,dd6878e469f8f0e0,c1b9d8893ef69981
Class5,Test,0321.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0321.PNG,fd6879e0e9f8f0e0,c198d8db36f689c1
Class5,Test,0322.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0322.PNG,dd6879e4e8f8f0e0,c998d8db3ef688c0
Class5,Test,0323.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0323.PNG,dd6879e0e8f8f0e0,c198dadb36f68981
Class5,Test,0324.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0324.PNG,dd6879f0e9f8f0e0,c9b9d89b36f68881
Class5,Test,0325.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0325.PNG,dd6879f0e8f8f0e0,c998d8db36f69881
Class5,Test,0326.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0326.PNG,dd6879e0e8f8f0e0,c198d8f93ef68981
Class5,Test,0327.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0327.PNG,dd6879e4e8f8f0e0,c998d89b36f69981
Class5,Test,0328.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0328.PNG,dd6878e0e9f8f0e0,c198d8db36f698c1
Class5,Test,0329.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0329.PNG,dd6878e0e8f8f0e0,c999d8db36f68881
Class5,Test,0330.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0330.PNG,dd6879e0e9f8f0e0,c199d89b36f689a1
Class5,Test,0331.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0331.PNG,dd6878e4e8f8f0e0,c198d8db37f698c0
Class5,Test,0332.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0332.PNG,dd6878e0e9f8f0e0,c9b8d89b36f688a1
Class5,Test,0333.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0333.PNG,dd6879e0e8f8f0e0,c998d8db36f68981
Class5,Test,0334.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0334.PNG,dd6878e0e8f8f0e0,c1b9d8db3ef68880
Class5,Test,0335.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0335.PNG,dd6878e0e9f8f0e0,c199d8d93ef68981
Class5,Test,0336.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0336.PNG,dd6879e0e8f8f0e0,c198d8bb3ef688a1
Class5,Test,0337.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0337.PNG,dd6878e0e8f8f0e0,c198d8d936f69cc1
Class5,Test,0338.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0338.PNG,dd6879e0e9f8f0e0,c998dadb3ef68880
Class5,Test,0339.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0339.PNG,dd6879e4e9f8f0e0,c9b1d8db36f68c80
Class5,Test,0340.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0340.PNG,dd6878e4e8f8f0e0,c1b8d8db3ef68881
Class5,Test,0341.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0341.PNG,dd6878e0e8f8f0e0,c998da9b3ef69880
Class5,Test,0342.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0342.PNG,dd6878e0e9f8f0e0,c199d8993ef689c1
Class5,Test,0343.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0343.PNG,dd6878e4e8f8f0e0,c1b8d8f937f688a0
Class5,Test,0344.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0344.PNG,fd6879e4e9f8f0e0,c9b8d8db36f688a0
Class5,Test,0345.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0345.PNG,dd6879e0e8f8f0e0,c998d8db36f68981
Class5,Test,0346.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0346.PNG,dd6878e0e8f8f0e0,c199d8db36f68981
Class5,Test,0347.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0347.PNG,cd6878e4e9f8f0e0,c1b9d8db36f68881
Class5,Test,0348.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0348.PNG,fd6879f4e9f8f0e0,c998d8db3ef68881
Class5,Test,0349.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0349.PNG,dd6879e0e8f8f0e0,c999d8db36f68980
Class5,Test,0350.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0350.PNG,dd6878e0e8f8f0e0,c1b8d8db36f688a1
Class5,Test,0351.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0351.PNG,fd6879e4e9f8f0e0,c198dafb36f688c0
Class5,Test,0352.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0352.PNG,dd6878e0e8f8f0e0,c198d89b3ef699c0
Class5,Test,0353.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class5/Test/0353.PNG,dd6878e0e8f8f0e0,c198d8db3ef68981
